priority,ticker,peer_blocker_type,unlock_stage,workflow_group,workflow_scope,next_action_summary,peer_trend_status,peer_valuation_status,peer_count,ready_peer_count,peer_price_ready_count,peer_momentum_ready_count,peer_fundamentals_ready_count,peer_valuation_ready_count,sample_peers,missing_peer_reason,next_peer_action,next_input_file,validation_sequence,focus_command,example_command,copy_only_note,updated_at
3,REKR,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for REKR in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=REKR,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.318970+00:00
3,RELL,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RELL in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RELL,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.319063+00:00
3,RELY,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RELY in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RELY,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.319154+00:00
3,RENT,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RENT in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RENT,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.319260+00:00
3,RENX,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RENX in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RENX,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.319400+00:00
3,REPL,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for REPL in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=REPL,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.319538+00:00
3,RETO,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RETO in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RETO,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.319740+00:00
3,REVB,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for REVB in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=REVB,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.319862+00:00
3,REYN,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for REYN in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=REYN,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.319977+00:00
3,RF,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RF in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RF,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.320074+00:00
3,RFAI,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RFAI in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RFAI,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.320315+00:00
3,RFAM,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RFAM in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RFAM,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.320508+00:00
3,RFIL,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RFIL in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RFIL,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.320680+00:00
3,RGC,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RGC in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RGC,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.322042+00:00
3,RGCO,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RGCO in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RGCO,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.322659+00:00
3,RGEN,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RGEN in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RGEN,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.322831+00:00
3,RGLD,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RGLD in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RGLD,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.322940+00:00
3,RGNX,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RGNX in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RGNX,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.323549+00:00
3,RGP,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RGP in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RGP,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.325379+00:00
3,RGS,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RGS in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RGS,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.325563+00:00
3,RGTI,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RGTI in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RGTI,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.325668+00:00
3,RIBB,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RIBB in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RIBB,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.325763+00:00
3,RICK,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RICK in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RICK,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.325855+00:00
3,RIGL,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RIGL in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RIGL,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.325949+00:00
3,RILY,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RILY in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RILY,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.326040+00:00
3,RIME,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RIME in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RIME,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.326200+00:00
3,RIOT,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RIOT in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RIOT,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.326294+00:00
3,RITR,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RITR in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RITR,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.326386+00:00
3,RIVN,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RIVN in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RIVN,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.326486+00:00
3,RJET,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RJET in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RJET,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.326577+00:00
3,RJF,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RJF in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RJF,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.326669+00:00
3,RKDA,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RKDA in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RKDA,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.326758+00:00
3,RKLB,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RKLB in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RKLB,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.326847+00:00
3,RL,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RL in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RL,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.326935+00:00
3,RLAY,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RLAY in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RLAY,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.327023+00:00
3,RLMD,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RLMD in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RLMD,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.327111+00:00
3,RLYB,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RLYB in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RLYB,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.327198+00:00
3,RMBI,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RMBI in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RMBI,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.327285+00:00
3,RMBS,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RMBS in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RMBS,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.329587+00:00
3,RMCF,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RMCF in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RMCF,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.330142+00:00
3,RMCO,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RMCO in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RMCO,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.330570+00:00
3,RMD,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RMD in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RMD,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.330985+00:00
3,RMIX,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RMIX in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RMIX,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.331307+00:00
3,RMNI,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RMNI in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RMNI,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.331412+00:00
3,RMR,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RMR in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RMR,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.331506+00:00
3,RMSG,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RMSG in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RMSG,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.331598+00:00
